gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	date
Nos1	P29476	1429.0	815-870	757-949	5g0p	A	F-P29476-F1-model_v3.cif	5g0p.cif	2016-03-21
Nos1	P29476	1429.0	815-870	757-949	5unr	A	F-P29476-F1-model_v3.cif	5unr.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5uns	A	F-P29476-F1-model_v3.cif	5uns.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unt	A	F-P29476-F1-model_v3.cif	5unt.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unu	A	F-P29476-F1-model_v3.cif	5unu.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unv	A	F-P29476-F1-model_v3.cif	5unv.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unw	A	F-P29476-F1-model_v3.cif	5unw.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unx	A	F-P29476-F1-model_v3.cif	5unx.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5uny	A	F-P29476-F1-model_v3.cif	5uny.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5unz	A	F-P29476-F1-model_v3.cif	5unz.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5uo0	A	F-P29476-F1-model_v3.cif	5uo0.cif	2017-01-31
Nos1	P29476	1429.0	815-870	757-949	5vui	A	F-P29476-F1-model_v3.cif	5vui.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vuj	A	F-P29476-F1-model_v3.cif	5vuj.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vuk	A	F-P29476-F1-model_v3.cif	5vuk.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vul	A	F-P29476-F1-model_v3.cif	5vul.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vum	A	F-P29476-F1-model_v3.cif	5vum.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vun	A	F-P29476-F1-model_v3.cif	5vun.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vuo	A	F-P29476-F1-model_v3.cif	5vuo.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vup	A	F-P29476-F1-model_v3.cif	5vup.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vuq	A	F-P29476-F1-model_v3.cif	5vuq.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vur	A	F-P29476-F1-model_v3.cif	5vur.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vus	A	F-P29476-F1-model_v3.cif	5vus.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vut	A	F-P29476-F1-model_v3.cif	5vut.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	5vuu	A	F-P29476-F1-model_v3.cif	5vuu.cif	2017-05-19
Nos1	P29476	1429.0	815-870	757-949	6auq	A	F-P29476-F1-model_v3.cif	6auq.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6aur	A	F-P29476-F1-model_v3.cif	6aur.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6aus	A	F-P29476-F1-model_v3.cif	6aus.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6aut	A	F-P29476-F1-model_v3.cif	6aut.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6auu	A	F-P29476-F1-model_v3.cif	6auu.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6auv	A	F-P29476-F1-model_v3.cif	6auv.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6auw	A	F-P29476-F1-model_v3.cif	6auw.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6aux	A	F-P29476-F1-model_v3.cif	6aux.cif	2017-09-01
Nos1	P29476	1429.0	815-870	757-949	6ngj	A	F-P29476-F1-model_v3.cif	6ngj.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngk	A	F-P29476-F1-model_v3.cif	6ngk.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngl	A	F-P29476-F1-model_v3.cif	6ngl.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngm	A	F-P29476-F1-model_v3.cif	6ngm.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngn	A	F-P29476-F1-model_v3.cif	6ngn.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngp	A	F-P29476-F1-model_v3.cif	6ngp.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngq	A	F-P29476-F1-model_v3.cif	6ngq.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngr	A	F-P29476-F1-model_v3.cif	6ngr.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngs	A	F-P29476-F1-model_v3.cif	6ngs.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngt	A	F-P29476-F1-model_v3.cif	6ngt.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngu	A	F-P29476-F1-model_v3.cif	6ngu.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngv	A	F-P29476-F1-model_v3.cif	6ngv.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngw	A	F-P29476-F1-model_v3.cif	6ngw.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngx	A	F-P29476-F1-model_v3.cif	6ngx.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngy	A	F-P29476-F1-model_v3.cif	6ngy.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6ngz	A	F-P29476-F1-model_v3.cif	6ngz.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6nh0	A	F-P29476-F1-model_v3.cif	6nh0.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6nhd	A	F-P29476-F1-model_v3.cif	6nhd.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6nhe	A	F-P29476-F1-model_v3.cif	6nhe.cif	2018-12-21
Nos1	P29476	1429.0	815-870	757-949	6pmv	A	F-P29476-F1-model_v3.cif	6pmv.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pmw	A	F-P29476-F1-model_v3.cif	6pmw.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pmx	A	F-P29476-F1-model_v3.cif	6pmx.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pmy	A	F-P29476-F1-model_v3.cif	6pmy.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pmz	A	F-P29476-F1-model_v3.cif	6pmz.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn0	A	F-P29476-F1-model_v3.cif	6pn0.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn1	A	F-P29476-F1-model_v3.cif	6pn1.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn2	A	F-P29476-F1-model_v3.cif	6pn2.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn3	A	F-P29476-F1-model_v3.cif	6pn3.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn4	A	F-P29476-F1-model_v3.cif	6pn4.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn5	A	F-P29476-F1-model_v3.cif	6pn5.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn6	A	F-P29476-F1-model_v3.cif	6pn6.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn7	A	F-P29476-F1-model_v3.cif	6pn7.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn8	A	F-P29476-F1-model_v3.cif	6pn8.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	6pn9	A	F-P29476-F1-model_v3.cif	6pn9.cif	2019-07-02
Nos1	P29476	1429.0	815-870	757-949	7s3x	A	F-P29476-F1-model_v3.cif	7s3x.cif	2021-09-08
Nos1	P29476	1429.0	815-870	757-949	7s3y	A	F-P29476-F1-model_v3.cif	7s3y.cif	2021-09-08
Nos1	P29476	1429.0	815-870	757-949	7s3z	A	F-P29476-F1-model_v3.cif	7s3z.cif	2021-09-08
Nos1	P29476	1429.0	815-870	757-949	7s40	A	F-P29476-F1-model_v3.cif	7s40.cif	2021-09-08
Nos1	P29476	1429.0	815-870	757-949	7ts9	A	F-P29476-F1-model_v3.cif	7ts9.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tsa	A	F-P29476-F1-model_v3.cif	7tsa.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tsb	A	F-P29476-F1-model_v3.cif	7tsb.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tsc	A	F-P29476-F1-model_v3.cif	7tsc.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tsd	A	F-P29476-F1-model_v3.cif	7tsd.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tse	A	F-P29476-F1-model_v3.cif	7tse.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7tsf	A	F-P29476-F1-model_v3.cif	7tsf.cif	2022-01-31
Nos1	P29476	1429.0	815-870	757-949	7uan	A	F-P29476-F1-model_v3.cif	7uan.cif	2022-03-13
Nos1	P29476	1429.0	815-870	757-949	8fg9	A	F-P29476-F1-model_v3.cif	8fg9.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fga	A	F-P29476-F1-model_v3.cif	8fga.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fgb	A	F-P29476-F1-model_v3.cif	8fgb.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fgc	A	F-P29476-F1-model_v3.cif	8fgc.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fgd	A	F-P29476-F1-model_v3.cif	8fgd.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fge	A	F-P29476-F1-model_v3.cif	8fge.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8fgv	A	F-P29476-F1-model_v3.cif	8fgv.cif	2022-12-12
Nos1	P29476	1429.0	815-870	757-949	8t1j	A	F-P29476-F1-model_v3.cif	8t1j.cif	2023-06-02
Nos1	P29476	1429.0	815-870	757-949	8t1k	A	F-P29476-F1-model_v3.cif	8t1k.cif	2023-06-02
PTPN1	P18031	435.0	353-387	2-277	1a5y	A	F-P18031-F1-model_v3.cif	1a5y.cif	1998-02-19
PTPN1	P18031	435.0	353-387	2-277	1aax	A	F-P18031-F1-model_v3.cif	1aax.cif	1997-01-16
PTPN1	P18031	435.0	353-387	2-277	1bzc	A	F-P18031-F1-model_v3.cif	1bzc.cif	1998-10-27
PTPN1	P18031	435.0	353-387	2-277	1bzh	A	F-P18031-F1-model_v3.cif	1bzh.cif	1998-10-28
PTPN1	P18031	435.0	353-387	2-277	1bzj	A	F-P18031-F1-model_v3.cif	1bzj.cif	1998-10-29
PTPN1	P18031	435.0	353-387	2-277	1c83	A	F-P18031-F1-model_v3.cif	1c83.cif	2000-04-14
PTPN1	P18031	435.0	353-387	2-277	1c84	A	F-P18031-F1-model_v3.cif	1c84.cif	2000-04-14
PTPN1	P18031	435.0	353-387	2-277	1c85	A	F-P18031-F1-model_v3.cif	1c85.cif	2000-04-16
PTPN1	P18031	435.0	353-387	2-277	1c86	A	F-P18031-F1-model_v3.cif	1c86.cif	2000-04-16
PTPN1	P18031	435.0	353-387	2-277	1c87	A	F-P18031-F1-model_v3.cif	1c87.cif	2000-04-16
PTPN1	P18031	435.0	353-387	2-277	1c88	A	F-P18031-F1-model_v3.cif	1c88.cif	2000-04-16
PTPN1	P18031	435.0	353-387	2-277	1ecv	A	F-P18031-F1-model_v3.cif	1ecv.cif	2000-01-26
PTPN1	P18031	435.0	353-387	2-277	1een	A	F-P18031-F1-model_v3.cif	1een.cif	2000-02-01
PTPN1	P18031	435.0	353-387	2-277	1eeo	A	F-P18031-F1-model_v3.cif	1eeo.cif	2000-02-01
PTPN1	P18031	435.0	353-387	2-277	1g1f	A	F-P18031-F1-model_v3.cif	1g1f.cif	2000-10-11
PTPN1	P18031	435.0	353-387	2-277	1g1g	A	F-P18031-F1-model_v3.cif	1g1g.cif	2000-10-11
PTPN1	P18031	435.0	353-387	2-277	1g1h	A	F-P18031-F1-model_v3.cif	1g1h.cif	2000-10-11
PTPN1	P18031	435.0	353-387	2-277	1g7f	A	F-P18031-F1-model_v3.cif	1g7f.cif	2000-11-10
PTPN1	P18031	435.0	353-387	2-277	1g7g	A	F-P18031-F1-model_v3.cif	1g7g.cif	2000-11-10
PTPN1	P18031	435.0	353-387	2-277	1gfy	A	F-P18031-F1-model_v3.cif	1gfy.cif	2000-06-26
PTPN1	P18031	435.0	353-387	2-277	1i57	A	F-P18031-F1-model_v3.cif	1i57.cif	2001-02-26
PTPN1	P18031	435.0	353-387	2-277	1jf7	A	F-P18031-F1-model_v3.cif	1jf7.cif	2001-06-20
PTPN1	P18031	435.0	353-387	2-277	1kak	A	F-P18031-F1-model_v3.cif	1kak.cif	2001-11-02
PTPN1	P18031	435.0	353-387	2-277	1kav	A	F-P18031-F1-model_v3.cif	1kav.cif	2001-11-03
PTPN1	P18031	435.0	353-387	2-277	1l8g	A	F-P18031-F1-model_v3.cif	1l8g.cif	2002-03-20
PTPN1	P18031	435.0	353-387	2-277	1lqf	A	F-P18031-F1-model_v3.cif	1lqf.cif	2002-05-10
PTPN1	P18031	435.0	353-387	2-277	1nl9	A	F-P18031-F1-model_v3.cif	1nl9.cif	2003-01-06
PTPN1	P18031	435.0	353-387	2-277	1nny	A	F-P18031-F1-model_v3.cif	1nny.cif	2003-01-14
PTPN1	P18031	435.0	353-387	2-277	1no6	A	F-P18031-F1-model_v3.cif	1no6.cif	2003-01-15
PTPN1	P18031	435.0	353-387	2-277	1nwe	A	F-P18031-F1-model_v3.cif	1nwe.cif	2003-02-06
PTPN1	P18031	435.0	353-387	2-277	1nwl	A	F-P18031-F1-model_v3.cif	1nwl.cif	2003-02-06
PTPN1	P18031	435.0	353-387	2-277	1nz7	A	F-P18031-F1-model_v3.cif	1nz7.cif	2003-02-16
PTPN1	P18031	435.0	353-387	2-277	1oem	A	F-P18031-F1-model_v3.cif	1oem.cif	2003-03-28
PTPN1	P18031	435.0	353-387	2-277	1oeo	A	F-P18031-F1-model_v3.cif	1oeo.cif	2003-03-28
PTPN1	P18031	435.0	353-387	2-277	1oes	A	F-P18031-F1-model_v3.cif	1oes.cif	2003-03-31
PTPN1	P18031	435.0	353-387	2-277	1oet	A	F-P18031-F1-model_v3.cif	1oet.cif	2003-03-31
PTPN1	P18031	435.0	353-387	2-277	1oeu	A	F-P18031-F1-model_v3.cif	1oeu.cif	2003-03-31
PTPN1	P18031	435.0	353-387	2-277	1oev	A	F-P18031-F1-model_v3.cif	1oev.cif	2003-03-31
PTPN1	P18031	435.0	353-387	2-277	1ony	A	F-P18031-F1-model_v3.cif	1ony.cif	2003-03-02
PTPN1	P18031	435.0	353-387	2-277	1onz	A	F-P18031-F1-model_v3.cif	1onz.cif	2003-03-02
PTPN1	P18031	435.0	353-387	2-277	1pa1	A	F-P18031-F1-model_v3.cif	1pa1.cif	2003-05-13
PTPN1	P18031	435.0	353-387	2-277	1ph0	A	F-P18031-F1-model_v3.cif	1ph0.cif	2003-05-29
PTPN1	P18031	435.0	353-387	2-277	1ptt	A	F-P18031-F1-model_v3.cif	1ptt.cif	1995-04-21
PTPN1	P18031	435.0	353-387	2-277	1ptu	A	F-P18031-F1-model_v3.cif	1ptu.cif	1995-04-21
PTPN1	P18031	435.0	353-387	2-277	1ptv	A	F-P18031-F1-model_v3.cif	1ptv.cif	1995-04-21
PTPN1	P18031	435.0	353-387	2-277	1pty	A	F-P18031-F1-model_v3.cif	1pty.cif	1997-01-16
PTPN1	P18031	435.0	353-387	2-277	1pxh	A	F-P18031-F1-model_v3.cif	1pxh.cif	2003-07-04
PTPN1	P18031	435.0	353-387	2-277	1pyn	A	F-P18031-F1-model_v3.cif	1pyn.cif	2003-07-09
PTPN1	P18031	435.0	353-387	2-277	1q1m	A	F-P18031-F1-model_v3.cif	1q1m.cif	2003-07-22
PTPN1	P18031	435.0	353-387	2-277	1q6j	A	F-P18031-F1-model_v3.cif	1q6j.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1q6m	A	F-P18031-F1-model_v3.cif	1q6m.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1q6n	A	F-P18031-F1-model_v3.cif	1q6n.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1q6p	A	F-P18031-F1-model_v3.cif	1q6p.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1q6s	A	F-P18031-F1-model_v3.cif	1q6s.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1q6t	A	F-P18031-F1-model_v3.cif	1q6t.cif	2003-08-13
PTPN1	P18031	435.0	353-387	2-277	1qxk	A	F-P18031-F1-model_v3.cif	1qxk.cif	2003-09-08
PTPN1	P18031	435.0	353-387	2-277	1sug	A	F-P18031-F1-model_v3.cif	1sug.cif	2004-03-26
PTPN1	P18031	435.0	353-387	2-277	1t48	A	F-P18031-F1-model_v3.cif	1t48.cif	2004-04-28
PTPN1	P18031	435.0	353-387	2-277	1t49	A	F-P18031-F1-model_v3.cif	1t49.cif	2004-04-28
PTPN1	P18031	435.0	353-387	2-277	1t4j	A	F-P18031-F1-model_v3.cif	1t4j.cif	2004-04-29
PTPN1	P18031	435.0	353-387	2-277	1wax	A	F-P18031-F1-model_v3.cif	1wax.cif	2004-10-28
PTPN1	P18031	435.0	353-387	2-277	1xbo	A	F-P18031-F1-model_v3.cif	1xbo.cif	2004-08-31
PTPN1	P18031	435.0	353-387	2-277	2azr	A	F-P18031-F1-model_v3.cif	2azr.cif	2005-09-12
PTPN1	P18031	435.0	353-387	2-277	2b07	A	F-P18031-F1-model_v3.cif	2b07.cif	2005-09-13
PTPN1	P18031	435.0	353-387	2-277	2b4s	A	F-P18031-F1-model_v3.cif	2b4s.cif	2005-09-26
PTPN1	P18031	435.0	353-387	2-277	2bgd	A	F-P18031-F1-model_v3.cif	2bgd.cif	2004-12-21
PTPN1	P18031	435.0	353-387	2-277	2bge	A	F-P18031-F1-model_v3.cif	2bge.cif	2004-12-21
PTPN1	P18031	435.0	353-387	2-277	2cm2	A	F-P18031-F1-model_v3.cif	2cm2.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cm3	A	F-P18031-F1-model_v3.cif	2cm3.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cm7	A	F-P18031-F1-model_v3.cif	2cm7.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cm8	A	F-P18031-F1-model_v3.cif	2cm8.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cma	A	F-P18031-F1-model_v3.cif	2cma.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cmb	A	F-P18031-F1-model_v3.cif	2cmb.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cmc	A	F-P18031-F1-model_v3.cif	2cmc.cif	2006-05-04
PTPN1	P18031	435.0	353-387	2-277	2cne	A	F-P18031-F1-model_v3.cif	2cne.cif	2006-05-21
PTPN1	P18031	435.0	353-387	2-277	2cnf	A	F-P18031-F1-model_v3.cif	2cnf.cif	2006-05-21
PTPN1	P18031	435.0	353-387	2-277	2cng	A	F-P18031-F1-model_v3.cif	2cng.cif	2006-05-21
PTPN1	P18031	435.0	353-387	2-277	2cnh	A	F-P18031-F1-model_v3.cif	2cnh.cif	2006-05-21
PTPN1	P18031	435.0	353-387	2-277	2cni	A	F-P18031-F1-model_v3.cif	2cni.cif	2006-05-21
PTPN1	P18031	435.0	353-387	2-277	2f6f	A	F-P18031-F1-model_v3.cif	2f6f.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f6t	A	F-P18031-F1-model_v3.cif	2f6t.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f6v	A	F-P18031-F1-model_v3.cif	2f6v.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f6w	A	F-P18031-F1-model_v3.cif	2f6w.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f6y	A	F-P18031-F1-model_v3.cif	2f6y.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f6z	A	F-P18031-F1-model_v3.cif	2f6z.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f70	A	F-P18031-F1-model_v3.cif	2f70.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2f71	A	F-P18031-F1-model_v3.cif	2f71.cif	2005-11-29
PTPN1	P18031	435.0	353-387	2-277	2fjm	A	F-P18031-F1-model_v3.cif	2fjm.cif	2006-01-03
PTPN1	P18031	435.0	353-387	2-277	2fjn	A	F-P18031-F1-model_v3.cif	2fjn.cif	2006-01-03
PTPN1	P18031	435.0	353-387	2-277	2h4g	A	F-P18031-F1-model_v3.cif	2h4g.cif	2006-05-24
PTPN1	P18031	435.0	353-387	2-277	2h4k	A	F-P18031-F1-model_v3.cif	2h4k.cif	2006-05-24
PTPN1	P18031	435.0	353-387	2-277	2hb1	A	F-P18031-F1-model_v3.cif	2hb1.cif	2006-06-13
PTPN1	P18031	435.0	353-387	2-277	2hnp	A	F-P18031-F1-model_v3.cif	2hnp.cif	1994-09-19
PTPN1	P18031	435.0	353-387	2-277	2hnq	A	F-P18031-F1-model_v3.cif	2hnq.cif	1994-09-28
PTPN1	P18031	435.0	353-387	2-277	2nt7	A	F-P18031-F1-model_v3.cif	2nt7.cif	2006-11-07
PTPN1	P18031	435.0	353-387	2-277	2nta	A	F-P18031-F1-model_v3.cif	2nta.cif	2006-11-07
PTPN1	P18031	435.0	353-387	2-277	2qbp	A	F-P18031-F1-model_v3.cif	2qbp.cif	2007-06-18
PTPN1	P18031	435.0	353-387	2-277	2qbq	A	F-P18031-F1-model_v3.cif	2qbq.cif	2007-06-18
PTPN1	P18031	435.0	353-387	2-277	2qbr	A	F-P18031-F1-model_v3.cif	2qbr.cif	2007-06-18
PTPN1	P18031	435.0	353-387	2-277	2qbs	A	F-P18031-F1-model_v3.cif	2qbs.cif	2007-06-18
PTPN1	P18031	435.0	353-387	2-277	2veu	A	F-P18031-F1-model_v3.cif	2veu.cif	2007-10-27
PTPN1	P18031	435.0	353-387	2-277	2vev	A	F-P18031-F1-model_v3.cif	2vev.cif	2007-10-27
PTPN1	P18031	435.0	353-387	2-277	2vew	A	F-P18031-F1-model_v3.cif	2vew.cif	2007-10-27
PTPN1	P18031	435.0	353-387	2-277	2vex	A	F-P18031-F1-model_v3.cif	2vex.cif	2007-10-27
PTPN1	P18031	435.0	353-387	2-277	2vey	A	F-P18031-F1-model_v3.cif	2vey.cif	2007-10-27
PTPN1	P18031	435.0	353-387	2-277	2zmm	A	F-P18031-F1-model_v3.cif	2zmm.cif	2008-04-19
PTPN1	P18031	435.0	353-387	2-277	2zn7	A	F-P18031-F1-model_v3.cif	2zn7.cif	2008-04-22
PTPN1	P18031	435.0	353-387	2-277	3a5j	A	F-P18031-F1-model_v3.cif	3a5j.cif	2009-08-08
PTPN1	P18031	435.0	353-387	2-277	3a5k	A	F-P18031-F1-model_v3.cif	3a5k.cif	2009-08-08
PTPN1	P18031	435.0	353-387	2-277	3cwe	A	F-P18031-F1-model_v3.cif	3cwe.cif	2008-04-21
PTPN1	P18031	435.0	353-387	2-277	3d9c	A	F-P18031-F1-model_v3.cif	3d9c.cif	2008-05-27
PTPN1	P18031	435.0	353-387	2-277	3eax	A	F-P18031-F1-model_v3.cif	3eax.cif	2008-08-26
PTPN1	P18031	435.0	353-387	2-277	3eb1	A	F-P18031-F1-model_v3.cif	3eb1.cif	2008-08-26
PTPN1	P18031	435.0	353-387	2-277	3eu0	A	F-P18031-F1-model_v3.cif	3eu0.cif	2008-10-09
PTPN1	P18031	435.0	353-387	2-277	3i7z	A	F-P18031-F1-model_v3.cif	3i7z.cif	2009-07-09
PTPN1	P18031	435.0	353-387	2-277	3i80	A	F-P18031-F1-model_v3.cif	3i80.cif	2009-07-09
PTPN1	P18031	435.0	353-387	2-277	3qkp	A	F-P18031-F1-model_v3.cif	3qkp.cif	2011-02-01
PTPN1	P18031	435.0	353-387	2-277	3qkq	A	F-P18031-F1-model_v3.cif	3qkq.cif	2011-02-01
PTPN1	P18031	435.0	353-387	2-277	3sme	A	F-P18031-F1-model_v3.cif	3sme.cif	2011-06-27
PTPN1	P18031	435.0	353-387	2-277	3zmp	A	F-P18031-F1-model_v3.cif	3zmp.cif	2013-02-12
PTPN1	P18031	435.0	353-387	2-277	3zmq	A	F-P18031-F1-model_v3.cif	3zmq.cif	2013-02-12
PTPN1	P18031	435.0	353-387	2-277	3zv2	A	F-P18031-F1-model_v3.cif	3zv2.cif	2011-07-22
PTPN1	P18031	435.0	353-387	2-277	4bjo	A	F-P18031-F1-model_v3.cif	4bjo.cif	2013-04-19
PTPN1	P18031	435.0	353-387	2-277	4i8n	A	F-P18031-F1-model_v3.cif	4i8n.cif	2012-12-03
PTPN1	P18031	435.0	353-387	2-277	4qah	A	F-P18031-F1-model_v3.cif	4qah.cif	2014-05-05
PTPN1	P18031	435.0	353-387	2-277	4qap	A	F-P18031-F1-model_v3.cif	4qap.cif	2014-05-05
PTPN1	P18031	435.0	353-387	2-277	4qbe	A	F-P18031-F1-model_v3.cif	4qbe.cif	2014-05-08
PTPN1	P18031	435.0	353-387	2-277	4qbw	A	F-P18031-F1-model_v3.cif	4qbw.cif	2014-05-08
PTPN1	P18031	435.0	353-387	2-277	4y14	A	F-P18031-F1-model_v3.cif	4y14.cif	2015-02-06
PTPN1	P18031	435.0	353-387	2-277	4zrt	A	F-P18031-F1-model_v3.cif	4zrt.cif	2015-05-12
PTPN1	P18031	435.0	353-387	2-277	5k9v	A	F-P18031-F1-model_v3.cif	5k9v.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5k9w	A	F-P18031-F1-model_v3.cif	5k9w.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka0	A	F-P18031-F1-model_v3.cif	5ka0.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka1	A	F-P18031-F1-model_v3.cif	5ka1.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka2	A	F-P18031-F1-model_v3.cif	5ka2.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka3	A	F-P18031-F1-model_v3.cif	5ka3.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka4	A	F-P18031-F1-model_v3.cif	5ka4.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka7	A	F-P18031-F1-model_v3.cif	5ka7.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka8	A	F-P18031-F1-model_v3.cif	5ka8.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5ka9	A	F-P18031-F1-model_v3.cif	5ka9.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5kaa	A	F-P18031-F1-model_v3.cif	5kaa.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5kab	A	F-P18031-F1-model_v3.cif	5kab.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5kac	A	F-P18031-F1-model_v3.cif	5kac.cif	2016-06-01
PTPN1	P18031	435.0	353-387	2-277	5kad	A	F-P18031-F1-model_v3.cif	5kad.cif	2016-06-01
